L戦国乙女5 業火を穿つ宿焔の双刃	2122	2,008	7,430	109%
L戦国乙女5 業火を穿つ宿焔の双刃	2123	-1,195	6,378	93.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2124	-592	5,131	96.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2125	2,109	5,165	113.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2126	3,503	4,028	129%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2127	1,407	4,361	110.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2128	6,509	4,413	149.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2129	-2,888	4,643	79.3%
L戦国乙女5 業火を穿つ宿焔の双刃	2130	-2,190	7,579	90.4%
L戦国乙女5 業火を穿つ宿焔の双刃	2131	5,486	7,697	123.8%
L戦国乙女5 業火を穿つ宿焔の双刃	2132	-380	5,708	97.8%
L戦国乙女5 業火を穿つ宿焔の双刃	2133	-2,598	7,160	87.9%
L戦国乙女5 業火を穿つ宿焔の双刃	2134	-3,597	7,959	84.9%
L戦国乙女5 業火を穿つ宿焔の双刃	2135	-1,793	6,497	90.8%
機種	台番	差枚	G数	出率
L戦国乙女5 業火を穿つ宿焔の双刃	2136	709	7,713	103.1%
L戦国乙女5 業火を穿つ宿焔の双刃	2137	2,391	7,867	110.1%
L戦国乙女5 業火を穿つ宿焔の双刃	2138	103	7,448	100.5%
L戦国乙女5 業火を穿つ宿焔の双刃	2139	0	6,820	100%
L戦国乙女5 業火を穿つ宿焔の双刃	2140	-1,799	7,569	92.1%
L戦国乙女5 業火を穿つ宿焔の双刃	2141	-1,993	6,943	90.4%
L戦国乙女5 業火を穿つ宿焔の双刃	2142	1,903	6,857	109.3%
L戦国乙女5 業火を穿つ宿焔の双刃	2143	10,804	8,774	141%
L戦国乙女5 業火を穿つ宿焔の双刃	2144	10,341	8,641	139.9%
L戦国乙女5 業火を穿つ宿焔の双刃	2145	7,906	9,270	128.4%
L戦国乙女４　戦乱に閃く炯眼の軍師	2146	101	3,426	101%
L戦国乙女４　戦乱に閃く炯眼の軍師	2147	-1,997	2,434	72.7%
L戦国乙女４　戦乱に閃く炯眼の軍師	2148	-4,697	6,912	77.3%
L戦国乙女４　戦乱に閃く炯眼の軍師	2149	2,114	3,857	118.3%
L戦国乙女４　戦乱に閃く炯眼の軍師	2150	1,898	7,563	108.4%
機種	台番	差枚	G数	出率
Lソードアート・オンライン	2151	1,115	6,856	105.4%
Lソードアート・オンライン	2152	-395	4,869	97.3%
Lソードアート・オンライン	2153	-1,891	8,446	92.5%
Lソードアート・オンライン	2154	-392	5,704	97.7%
Lソードアート・オンライン	2155	-990	1,435	77%
スロット ソードアート・オンラインⅡ	2156	-1,793	9,117	93.4%
スロット ソードアート・オンラインⅡ	2157	17,211	8,598	166.7%
スロット ソードアート・オンラインⅡ	2158	5,411	9,680	118.6%
スロット ソードアート・オンラインⅡ	2159	-4,397	9,485	84.5%
スロット ソードアート・オンラインⅡ	2160	-5,590	8,220	77.3%
スロット ソードアート・オンラインⅡ	2161	4,302	9,789	114.6%
スロット ソードアート・オンラインⅡ	2162	-3,994	8,717	84.7%
スロット ソードアート・オンラインⅡ	2163	-6,396	8,895	76%
スロット ソードアート・オンラインⅡ	2164	-7,599	8,907	71.6%
スロット ソードアート・オンラインⅡ	2165	6,802	8,915	125.4%
機種	台番	差枚	G数	出率
スロット ソードアート・オンラインⅡ	2166	-1,798	9,577	93.7%
スロット ソードアート・オンラインⅡ	2167	10,143	7,705	143.9%
スロット ソードアート・オンラインⅡ	2168	1,112	8,599	104.3%
スマスロ化物語	2169	-599	468	57.3%
スマスロ化物語	2170	-1,996	2,906	77.1%
スマスロ化物語	2171	-690	2,132	89.2%
スマスロ化物語	2172	-698	619	62.4%
スマスロ とある魔術の禁書目録2	2173	-2,596	9,593	91%
スマスロ とある魔術の禁書目録2	2174	-3,294	8,274	86.7%
スマスロ とある魔術の禁書目録2	2175	-2,305	8,422	90.9%
スマスロ とある魔術の禁書目録2	2176	-3,607	8,292	85.5%
スマスロ とある魔術の禁書目録2	2177	1,985	7,457	108.9%
スマスロ とある魔術の禁書目録2	2178	-3,999	7,756	82.8%
スマスロ とある魔術の禁書目録2	2179	-3,885	7,881	83.6%
スマスロ とある魔術の禁書目録2	2180	196	7,870	100.8%
機種	台番	差枚	G数	出率
スマスロ とある魔術の禁書目録2	2181	310	7,614	101.4%
スマスロ とある魔術の禁書目録2	2182	-1,392	7,775	94%
スマスロ とある魔術の禁書目録2	2183	-4,393	7,953	81.6%
スマスロ とある魔術の禁書目録2	2184	4,202	8,202	117.1%
Lパチスロからくりサーカス2	3001	4,210	7,229	119.4%
Lパチスロからくりサーカス2	3002	-1,195	5,493	92.7%
Lパチスロからくりサーカス2	3003	108	2,782	101.3%
Lパチスロからくりサーカス2	3004	-896	1,679	82.2%
Lパチスロからくりサーカス2	3005	2,890	3,067	131.4%
Lパチスロからくりサーカス2	3006	4,505	3,444	143.6%
Lパチスロからくりサーカス2	3007	-4,292	4,230	66.2%
Lパチスロからくりサーカス2	3008	-493	4,383	96.3%
Lパチスロからくりサーカス2	3009	-2,908	2,264	57.2%
Lパチスロからくりサーカス2	3010	1,516	3,848	113.1%
スマスロ ミリオンゴッド-神々の軌跡-	3011	107	754	104.7%
機種	台番	差枚	G数	出率
スマスロ ミリオンゴッド-神々の軌跡-	3012	-2,310	2,899	73.4%
スマスロ ミリオンゴッド-神々の軌跡-	3013	-1,092	2,197	83.4%
スマスロ ミリオンゴッド-神々の軌跡-	3014	2,405	5,392	114.9%
スマスロ ミリオンゴッド-神々の軌跡-	3015	-496	1,176	85.9%
スマスロ ミリオンゴッド-神々の軌跡-	3016	-1,691	2,472	77.2%
スマスロ ミリオンゴッド-神々の軌跡-	3017	1,286	8,828	104.9%
L南国育ち SPECIAL	3018	0	2,739	100%
L南国育ち SPECIAL	3019	208	3,180	102.2%
クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.	3020	-190	6,712	99.1%
SHAKE BONUS TRIGGER	3021	0	4,332	100%
L不二子BT	3022	601	5,245	103.8%
A-SLOT+ ディスクアップ ULTRAREMIX	3023	4,504	7,627	119.7%
A-SLOT+ ディスクアップ ULTRAREMIX	3024	-93	5,897	99.5%
A-SLOT+異世界かるてっとBT	3025	-195	4,508	98.6%
A-SLOT+異世界かるてっとBT	3026	-691	4,545	94.9%
機種	台番	差枚	G数	出率
A-SLOT+異世界かるてっとBT	3027	1,315	7,668	105.7%
A-SLOT+異世界かるてっとBT	3028	5,022	7,466	122.4%
スマスロ サンダーV	3029	406	6,421	102.1%
スマスロ サンダーV	3030	-999	8,282	96%
スマスロ ハナビ	3031	1,005	6,423	105.2%
スマスロ ハナビ	3032	904	7,560	104%
スマスロ ハナビ	3033	-593	3,812	94.8%
スマスロ ハナビ	3034	1,312	7,669	105.7%
ファンキージャグラー２ＫＴ	3035	-394	4,220	96.9%
ファンキージャグラー２ＫＴ	3036	107	7,394	100.5%
ファンキージャグラー２ＫＴ	3037	2,205	4,238	117.3%
ファンキージャグラー２ＫＴ	3038	-1,290	3,053	85.9%
ファンキージャグラー２ＫＴ	3039	-1,192	3,642	89.1%
ファンキージャグラー２ＫＴ	3040	-792	4,079	93.5%
ファンキージャグラー２ＫＴ	3041	1,504	5,465	109.2%
機種	台番	差枚	G数	出率
ファンキージャグラー２ＫＴ	3042	407	5,920	102.3%
ファンキージャグラー２ＫＴ	3043	202	5,598	101.2%
ウルトラミラクルジャグラー	3044	301	7,636	101.3%
ウルトラミラクルジャグラー	3045	301	3,527	102.8%
ハッピージャグラーＶＩＩＩ	3046	-791	5,839	95.5%
ハッピージャグラーＶＩＩＩ	3047	403	4,708	102.9%
ゴーゴージャグラー３	3048	404	5,851	102.3%
ゴーゴージャグラー３	3049	-391	6,069	97.9%
ゴーゴージャグラー３	3050	-896	3,882	92.3%
ゴーゴージャグラー３	3051	-795	5,271	95%
ゴーゴージャグラー３	3052	-895	2,179	86.3%
ゴーゴージャグラー３	3053	1,106	6,486	105.7%
スマスロ ミリオンゴッド-神々の軌跡-	3054	-2,110	3,965	82.3%
スマスロ ミリオンゴッド-神々の軌跡-	3055	601	2,933	106.8%
スマスロ ミリオンゴッド-神々の軌跡-	3056	-1,692	1,996	71.7%
機種	台番	差枚	G数	出率
スマスロ ミリオンゴッド-神々の軌跡-	3057	-2,997	4,155	76%
スマスロ ミリオンゴッド-神々の軌跡-	3058	2,508	1,775	147.1%
スマスロ ミリオンゴッド-神々の軌跡-	3059	-98	2,463	98.7%
スマスロ ミリオンゴッド-神々の軌跡-	3060	-1,690	3,182	82.3%
スマスロ ミリオンゴッド-神々の軌跡-	3061	-894	3,051	90.2%
スマスロ ミリオンゴッド-神々の軌跡-	3062	-690	907	74.6%
スマスロ ミリオンゴッド-神々の軌跡-	3063	601	2,500	108%
スマスロ やじきた道中記参る！	3064	-3,790	5,530	77.2%
スマスロ やじきた道中記参る！	3065	3,601	5,556	121.6%
スマスロ やじきた道中記参る！	3066	-2,390	6,173	87.1%
スマスロ やじきた道中記参る！	3067	-107	5,333	99.3%
スマスロ やじきた道中記参る！	3068	-1,110	5,741	93.6%
Lパチスロからくりサーカス2	3069	-1,299	1,539	71.9%
Lパチスロからくりサーカス2	3070	6,908	5,773	139.9%
Lパチスロからくりサーカス2	3071	520	4,302	104%
機種	台番	差枚	G数	出率
Lパチスロからくりサーカス2	3072	6,707	3,974	156.3%
Lパチスロからくりサーカス2	3073	6,409	6,044	135.3%
Lパチスロからくりサーカス2	3074	-3,495	3,675	68.3%
L ToLOVEるダークネス TRANCE ver.8.7	3075	1,696	8,139	106.9%
L ToLOVEるダークネス TRANCE ver.8.7	3076	4,504	8,595	117.5%
L ToLOVEるダークネス TRANCE ver.8.7	3077	-1,591	2,840	81.3%
L ToLOVEるダークネス TRANCE ver.8.7	3078	8,232	7,624	136%
L ToLOVEるダークネス TRANCE ver.8.7	3079	-1,385	6,802	93.2%
L ToLOVEるダークネス TRANCE ver.8.7	3080	-5,202	8,342	79.2%
L ToLOVEるダークネス TRANCE ver.8.7	3081	3,609	6,948	117.3%
L ToLOVEるダークネス TRANCE ver.8.7	3082	-2,887	3,640	73.6%
L ToLOVEるダークネス TRANCE ver.8.7	3083	0	5,821	100%
L ToLOVEるダークネス TRANCE ver.8.7	3084	3,120	8,141	112.8%
L ToLOVEるダークネス TRANCE ver.8.7	3085	-3,382	5,850	80.7%
L ToLOVEるダークネス TRANCE ver.8.7	3086	8,806	8,405	134.9%
機種	台番	差枚	G数	出率
L ToLOVEるダークネス TRANCE ver.8.7	3087	808	8,378	103.2%
Lパチスロ革命機ヴァルヴレイヴ2	3088	-93	4,944	99.4%
Lパチスロ革命機ヴァルヴレイヴ2	3089	402	5,427	102.5%
Lパチスロ革命機ヴァルヴレイヴ2	3090	0	2,367	100%
Lパチスロ革命機ヴァルヴレイヴ2	3091	-99	1,890	98.3%
Lパチスロ革命機ヴァルヴレイヴ2	3092	-3,802	4,915	74.2%
Lパチスロ炎炎ノ消防隊2	3093	-892	1,141	73.9%
Lパチスロ炎炎ノ消防隊2	3094	-791	3,572	92.6%
Lパチスロ炎炎ノ消防隊2	3095	-599	5,472	96.4%
Lパチスロ炎炎ノ消防隊2	3096	402	841	115.9%
Lバンドリ！	3097	9,297	7,718	140.2%
Lバンドリ！	3098	-90	559	94.6%
Lバンドリ！	3099	3,006	4,234	123.7%
Lバンドリ！	3100	809	3,942	106.8%
ジャグラーガールズSS	3101	-1,191	3,115	87.3%
機種	台番	差枚	G数	出率
ジャグラーガールズSS	3102	-297	7,314	98.6%
ジャグラーガールズSS	3103	-399	5,734	97.7%
ジャグラーガールズSS	3104	-497	2,168	92.4%
マイジャグラーV	3105	-1,099	4,029	90.9%
マイジャグラーV	3106	209	3,370	102.1%
マイジャグラーV	3107	110	5,639	100.7%
マイジャグラーV	3108	-91	1,565	98.1%
マイジャグラーV	3109	-499	5,376	96.9%
マイジャグラーV	3110	-290	3,716	97.4%
マイジャグラーV	3111	-1,094	2,521	85.5%
マイジャグラーV	3112	-2,109	4,679	85%
マイジャグラーV	3113	-1,091	3,519	89.7%
マイジャグラーV	3114	2,007	7,111	109.4%
マイジャグラーV	3115	4,809	8,816	118.2%
マイジャグラーV	3116	-794	6,102	95.7%
機種	台番	差枚	G数	出率
マイジャグラーV	3117	1,116	8,368	104.4%
マイジャグラーV	3118	-190	5,257	98.8%
マイジャグラーV	3119	810	6,807	104%
マイジャグラーV	3120	803	7,611	103.5%
マイジャグラーV	3121	2,807	6,319	114.8%
マイジャグラーV	3122	0	2,831	100%
マイジャグラーV	3123	2,407	6,193	113%
マイジャグラーV	3124	-696	5,321	95.6%
マイジャグラーV	3125	202	6,076	101.1%
マイジャグラーV	3126	2,809	7,656	112.2%
マイジャグラーV	3127	806	7,769	103.5%
マイジャグラーV	3128	1,203	5,244	107.6%
マイジャグラーV	3129	-792	4,403	94%
マイジャグラーV	3130	0	2,402	100%
マイジャグラーV	3131	1,805	7,350	108.2%
機種	台番	差枚	G数	出率
ネオアイムジャグラーEX	3132	-294	6,392	98.5%
ネオアイムジャグラーEX	3133	-591	1,548	87.3%
ネオアイムジャグラーEX	3134	-994	3,382	90.2%
ネオアイムジャグラーEX	3135	206	3,130	102.2%
ネオアイムジャグラーEX	3136	-696	6,788	96.6%
Lバンドリ！	3137	-1,490	1,928	74.2%
Lバンドリ！	3138	606	3,514	105.7%
Lバンドリ！	3139	-1,592	1,938	72.6%
Lバンドリ！	3140	0	1,288	100%
Lパチスロ炎炎ノ消防隊2	3141	3,893	7,138	118.2%
Lパチスロ炎炎ノ消防隊2	3142	4,599	5,724	126.8%
Lパチスロ炎炎ノ消防隊2	3143	1,914	5,905	110.8%
Lパチスロ炎炎ノ消防隊2	3144	-1,396	1,928	75.9%
Lパチスロ革命機ヴァルヴレイヴ2	3145	-1,398	4,187	88.9%
Lパチスロ革命機ヴァルヴレイヴ2	3146	208	7,485	100.9%
機種	台番	差枚	G数	出率
Lパチスロ革命機ヴァルヴレイヴ2	3147	-597	6,466	96.9%
Lパチスロ革命機ヴァルヴレイヴ2	3148	-97	1,386	97.7%
Lパチスロ革命機ヴァルヴレイヴ2	3149	517	5,461	103.2%
L ToLOVEるダークネス TRANCE ver.8.7	3150	3,409	9,310	112.2%
L ToLOVEるダークネス TRANCE ver.8.7	3151	-691	8,548	97.3%
L ToLOVEるダークネス TRANCE ver.8.7	3152	1,007	8,841	103.8%
L ToLOVEるダークネス TRANCE ver.8.7	3153	-2,193	8,041	90.9%
L ToLOVEるダークネス TRANCE ver.8.7	3154	-2,397	4,137	80.7%
L ToLOVEるダークネス TRANCE ver.8.7	3155	-2,796	6,268	85.1%
L ToLOVEるダークネス TRANCE ver.8.7	3156	6,316	5,393	139%
L ToLOVEるダークネス TRANCE ver.8.7	3157	-2,397	6,868	88.4%
L ToLOVEるダークネス TRANCE ver.8.7	3158	5,218	7,811	122.3%
L ToLOVEるダークネス TRANCE ver.8.7	3159	-3,101	3,723	72.2%
L ToLOVEるダークネス TRANCE ver.8.7	3160	3,009	5,818	117.2%
L ToLOVEるダークネス TRANCE ver.8.7	3161	2,410	5,712	114.1%
機種	台番	差枚	G数	出率
L ToLOVEるダークネス TRANCE ver.8.7	3162	-1,692	7,467	92.4%
L ToLOVEるダークネス TRANCE ver.8.7	3163	-1,199	7,522	94.7%
L ToLOVEるダークネス TRANCE ver.8.7	3164	-798	4,046	93.4%
L ToLOVEるダークネス TRANCE ver.8.7	3165	-1,793	6,875	91.3%
L ToLOVEるダークネス TRANCE ver.8.7	3166	3,102	8,047	112.8%
スマスロ 甲鉄城のカバネリ 海門決戦	4001	907	3,718	108.1%
スマスロ 甲鉄城のカバネリ 海門決戦	4002	-1,093	4,245	91.4%
スマスロ 甲鉄城のカバネリ 海門決戦	4003	4,508	6,647	122.6%
スマスロ 甲鉄城のカバネリ 海門決戦	4004	-2,396	2,374	66.4%
スマスロ 甲鉄城のカバネリ 海門決戦	4005	4,106	6,495	121.1%
スマスロ 甲鉄城のカバネリ 海門決戦	4006	-2,688	5,202	82.8%
スマスロ 甲鉄城のカバネリ 海門決戦	4007	-694	2,995	92.3%
スマスロ 甲鉄城のカバネリ 海門決戦	4008	-298	2,956	96.6%
スマスロ 甲鉄城のカバネリ 海門決戦	4009	-1,495	6,823	92.7%
スマスロ 甲鉄城のカバネリ 海門決戦	4010	5,007	4,943	133.8%
機種	台番	差枚	G数	出率
スマスロ モンスターハンターライズ	4011	-396	4,646	97.2%
スマスロ モンスターハンターライズ	4012	1,008	4,074	108.2%
スマスロ モンスターハンターライズ	4013	-1,699	4,568	87.6%
スマスロ 攻殻機動隊	4014	-396	5,767	97.7%
スマスロ 攻殻機動隊	4015	-892	1,890	84.3%
スマスロ 攻殻機動隊	4016	-791	4,409	94%
スマスロ 攻殻機動隊	4017	-2,502	2,864	70.9%
スマスロ 攻殻機動隊	4018	-998	1,921	82.7%
スマスロ 攻殻機動隊	4019	801	5,348	105%
スロット ワールドダイスター	4020	-4,993	8,865	81.2%
スロット ワールドダイスター	4021	1,114	8,409	104.4%
スロット ワールドダイスター	4022	4,204	8,219	117%
スロット ワールドダイスター	4023	3,305	9,665	111.4%
スマスロ ストリートファイター6	4024	-4,899	5,329	69.4%
スマスロ ストリートファイター6	4025	-1,899	5,387	88.2%
機種	台番	差枚	G数	出率
スマスロ ストリートファイター6	4026	105	4,981	100.7%
スマスロ ストリートファイター6	4027	302	5,206	101.9%
スマスロ ストリートファイター6	4028	-6,484	5,467	60.5%
L真・一騎当千	4029	2,202	6,089	112.1%
L D4DJ Pachi-Slot Mix	4030	-1,795	3,622	83.5%
アニマルスロット ドッチ	4031	-697	5,321	95.6%
スマスロ ストライク・ザ・ブラッド	4032	1,390	4,482	110.3%
スマスロ 七つの魔剣が支配する	4033	-2,701	5,991	85%
Lパチスロ閃乱カグラ2 SHINOVI MASTER	4034	-591	7,145	97.2%
L防空少女ラブキューレ２～極限の共鳴～	4035	3,614	6,342	119%
Lパチスロ かぐや様は告らせたい	4036	11,674	5,788	167.2%
スマスロ スーパーブラックジャック	4037	-1,691	2,383	76.3%
L犬夜叉2	4038	-1,390	9,032	94.9%
スマスロワンパンマン	4039	-1,693	2,641	78.6%
ＳＬＯＴとある科学の超電磁砲	4040	-594	7,131	97.2%
