真打 吉宗	2001	1,010	4,982	106.8%
真打 吉宗	2002	-2,708	2,951	69.4%
真打 吉宗	2003	-798	2,002	86.7%
真打 吉宗	2004	-91	3,171	99%
真打 吉宗	2005	-596	800	75.2%
真打 吉宗	2006	809	2,826	109.5%
真打 吉宗	2007	701	1,314	117.8%
真打 吉宗	2008	-397	4,090	96.8%
真打 吉宗	2009	-591	1,424	86.2%
真打 吉宗	2010	-4,099	5,210	73.8%
L無職転生～異世界行ったら本気だす～	2011	2,621	5,580	115.7%
L無職転生～異世界行ったら本気だす～	2012	-2,397	2,115	62.2%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2013	-1,396	4,820	90.3%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2014	-4,595	7,628	79.9%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2015	-699	6,947	96.6%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2016	-893	1,045	71.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2017	-2,602	4,151	79.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2018	5,209	2,355	173.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2019	1,707	3,485	116.3%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2020	-894	4,782	93.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2021	-1,390	3,136	85.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2022	-1,397	1,628	71.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2023	3,007	2,314	143.3%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2024	-696	2,469	90.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2025	305	3,345	103%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2026	402	1,951	106.9%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2027	5,098	3,454	149.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2028	-398	5,351	97.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2029	-691	3,454	93.3%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2030	-2,505	2,811	70.3%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2031	-2,305	3,168	75.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2032	-3,496	5,785	79.9%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2033	-94	2,389	98.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2034	-1,704	5,023	88.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2035	510	1,882	109%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2036	-993	2,036	83.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2037	-398	3,959	96.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2038	103	3,204	101.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2039	3,120	1,111	193.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2040	609	2,827	107.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2041	-1,392	3,408	86.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2042	-398	3,420	96.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2043	-496	1,828	91%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2044	210	4,705	101.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2045	-1,892	1,678	62.4%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2046	2,605	1,797	148.3%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2047	-4,192	5,188	73.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2048	-690	1,707	86.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2049	-1,597	5,168	89.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2050	-91	1,648	98.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2051	-3,302	5,101	78.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2052	1,518	2,970	117%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2053	807	2,649	110.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2054	-1,193	4,026	90.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2055	5,410	2,793	164.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2056	5,423	3,509	151.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2057	-2,105	1,719	59.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2058	-1,193	2,430	83.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2059	-791	5,874	95.5%
Lスマスロ転生したらスライムだった件	2060	-590	536	63.3%
機種	台番	差枚	G数	出率
Lスマスロ転生したらスライムだった件	2061	-1,492	3,653	86.4%
Lスマスロ転生したらスライムだった件	2062	-892	1,250	76.2%
スマスロ ゴッドイーター リザレクション	2063	-2,593	2,963	70.8%
スマスロ ゴッドイーター リザレクション	2064	2,515	3,053	127.5%
スマスロ ゴッドイーター リザレクション	2065	1,205	3,843	110.5%
スマスロとある科学の超電磁砲2	2066	-95	496	93.6%
スマスロとある科学の超電磁砲2	2067	701	4,481	105.2%
スマスロとある科学の超電磁砲2	2068	-691	1,809	87.3%
Lスマスロとある魔術の禁書目録	2069	-797	1,309	79.7%
Lスマスロとある魔術の禁書目録	2070	-1,998	2,772	76%
Lスマスロとある魔術の禁書目録	2071	603	2,475	108.1%
Lスマスロとある魔術の禁書目録	2072	-2,503	2,501	66.6%
スロット ゾンビランドサガ	2073	-1,598	2,984	82.1%
スロット ゾンビランドサガ	2074	3,118	2,873	136.2%
いざ！番長	2075	1,210	5,443	107.4%
機種	台番	差枚	G数	出率
いざ！番長	2076	603	5,740	103.5%
スマスロ とある魔術の禁書目録2	2077	2,999	8,391	111.9%
スマスロ とある魔術の禁書目録2	2078	-3,493	7,386	84.2%
スマスロ とある魔術の禁書目録2	2079	3,891	7,771	116.7%
スマスロ とある魔術の禁書目録2	2080	-1,693	8,569	93.4%
スマスロ とある魔術の禁書目録2	2081	-1,999	7,902	91.6%
スマスロ とある魔術の禁書目録2	2082	-1,297	7,652	94.4%
スマスロ とある魔術の禁書目録2	2083	-799	8,022	96.7%
スマスロ とある魔術の禁書目録2	2084	-1,391	8,143	94.3%
スマスロ化物語	2085	-896	723	58.7%
スマスロ化物語	2086	-1,890	3,271	80.7%
スマスロ化物語	2087	-1,391	4,108	88.7%
スマスロ化物語	2088	1,102	2,967	112.4%
スロット ソードアート・オンラインⅡ	2089	1,505	9,455	105.3%
スロット ソードアート・オンラインⅡ	2090	3,501	6,667	117.5%
機種	台番	差枚	G数	出率
スロット ソードアート・オンラインⅡ	2091	-1,702	9,244	93.9%
スロット ソードアート・オンラインⅡ	2092	-4,595	8,001	80.9%
スロット ソードアート・オンラインⅡ	2093	6,097	8,464	124%
スロット ソードアート・オンラインⅡ	2094	4,005	6,671	120%
スロット ソードアート・オンラインⅡ	2095	-6,704	7,657	70.8%
スロット ソードアート・オンラインⅡ	2096	-3,591	9,910	87.9%
スロット ソードアート・オンラインⅡ	2097	2,225	8,096	109.2%
スロット ソードアート・オンラインⅡ	2098	4,810	7,964	120.1%
スロット ソードアート・オンラインⅡ	2099	-4,496	8,671	82.7%
Lソードアート・オンライン	2100	210	489	114.3%
Lソードアート・オンライン	2101	-799	1,503	82.3%
Lソードアート・オンライン	2102	-692	945	75.6%
Lソードアート・オンライン	2103	-694	1,877	87.7%
Lソードアート・オンライン	2104	1,119	4,786	107.8%
L戦国乙女４　戦乱に閃く炯眼の軍師	2105	-1,299	1,577	72.5%
機種	台番	差枚	G数	出率
L戦国乙女４　戦乱に閃く炯眼の軍師	2106	405	507	126.6%
L戦国乙女４　戦乱に閃く炯眼の軍師	2107	1,703	2,125	126.7%
L戦国乙女5 業火を穿つ宿焔の双刃	2108	-4,091	7,416	81.6%
L戦国乙女5 業火を穿つ宿焔の双刃	2109	-1,198	7,348	94.6%
L戦国乙女5 業火を穿つ宿焔の双刃	2110	-3,891	6,421	79.8%
L戦国乙女5 業火を穿つ宿焔の双刃	2111	7,509	7,829	132%
L戦国乙女5 業火を穿つ宿焔の双刃	2112	620	7,393	102.8%
L戦国乙女5 業火を穿つ宿焔の双刃	2113	3,200	7,597	114%
L戦国乙女5 業火を穿つ宿焔の双刃	2114	-3,399	5,097	77.8%
L戦国乙女5 業火を穿つ宿焔の双刃	2115	6,897	6,489	135.4%
L戦国乙女5 業火を穿つ宿焔の双刃	2116	-799	7,102	96.2%
L戦国乙女5 業火を穿つ宿焔の双刃	2117	2,507	6,593	112.7%
L戦国乙女5 業火を穿つ宿焔の双刃	2118	2,198	7,916	109.3%
