真打 吉宗	2001	3,201	4,824	122.1%
真打 吉宗	2002	-2,308	4,111	81.3%
真打 吉宗	2003	-2,109	3,120	77.5%
真打 吉宗	2004	-2,305	7,125	89.2%
真打 吉宗	2005	-3,109	3,698	72%
真打 吉宗	2006	4,109	4,750	128.8%
真打 吉宗	2007	1,609	4,198	112.8%
真打 吉宗	2008	-2,198	3,635	79.8%
真打 吉宗	2009	5,803	3,954	148.9%
真打 吉宗	2010	-299	4,783	97.9%
L無職転生～異世界行ったら本気だす～	2011	-1,593	2,062	74.2%
L無職転生～異世界行ったら本気だす～	2012	2,319	3,988	119.4%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2013	-1,796	4,070	85.3%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2014	-1,994	2,528	73.7%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2015	-693	4,731	95.1%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2016	-3,805	3,727	66%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2017	-1,703	3,164	82.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2018	-1,399	4,035	88.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2019	-98	3,803	99.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2020	5,510	3,976	146.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2021	1,003	3,104	110.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2022	-3,101	4,814	78.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2023	-3,497	4,514	74.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2024	5,725	3,759	150.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2025	-2,197	4,163	82.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2026	-2,102	2,054	65.9%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2027	-1,099	3,050	88%
