真打 吉宗	2001	-1,895	3,536	82.1%
真打 吉宗	2002	-4,704	6,719	76.7%
真打 吉宗	2003	-1,992	2,539	73.8%
真打 吉宗	2004	-4,690	6,036	74.1%
真打 吉宗	2005	1,406	5,417	108.7%
真打 吉宗	2006	3,501	6,822	117.1%
真打 吉宗	2007	-1,094	5,592	93.5%
真打 吉宗	2008	6,904	6,512	135.3%
真打 吉宗	2009	-2,196	5,134	85.7%
真打 吉宗	2010	-1,095	4,984	92.7%
L無職転生～異世界行ったら本気だす～	2011	2,912	4,780	120.3%
L無職転生～異世界行ったら本気だす～	2012	-2,199	5,494	86.7%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2013	-94	3,405	99.1%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2014	-2,302	3,160	75.7%
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。	2015	-1,597	4,939	89.2%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2016	-795	2,435	89.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2017	-2,591	4,219	79.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2018	401	3,389	103.9%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2019	3,202	4,758	122.4%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2020	-3,604	5,193	76.9%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2021	-1,791	5,777	89.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2022	804	3,948	106.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2023	-2,606	5,694	84.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2024	-992	3,232	89.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2025	-298	3,577	97.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2026	-997	3,408	90.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2027	-292	3,217	97%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2028	-2,887	3,075	68.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2029	-886	3,590	91.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2030	1,304	6,076	107.2%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2031	1,312	3,597	112.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2032	-495	2,243	92.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2033	-1,693	4,080	86.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2034	209	4,716	101.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2035	-2,307	4,185	81.6%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2036	4,090	3,484	139.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2037	-1,395	2,962	84.3%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2038	-3,305	5,498	80%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2039	2,205	4,073	118%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2040	-1,290	3,737	88.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2041	-1,800	3,084	80.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2042	-3,380	5,491	79.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2043	2,319	4,337	117.8%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2044	-3,797	6,092	79.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2045	-2,492	4,314	80.7%
機種	台番	差枚	G数	出率
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2046	-2,199	4,441	83.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2047	1,715	4,489	112.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2048	706	3,820	106.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2049	-1,598	4,871	89.1%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2050	-3,297	6,014	81.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2051	1,506	3,723	113.5%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2052	-1,395	3,149	85.2%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2053	-1,694	5,501	89.7%
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝	2054	6,497	3,624	159.8%
